Sub,Block,Obj,AE,SR
30,1,142,0.703703704,0.344444444
30,1,92,9.25926e-4,9.25926e-4
30,1,25,0.812037037,0.038888889
30,1,23,0.227777778,9.25926e-4
30,1,107,0.30462963,0.051851852
30,1,118,0.653703704,0.530555556
30,1,1,0.277777778,0.68148148099999994
30,1,69,0.769444444,0.266666667
30,1,128,0.306481481,0.182407407
30,1,40,0.596296296,0.115740741
30,1,87,0.001851852,9.25926e-4
30,1,102,9.25926e-4,9.25926e-4
30,1,48,0.991666667,0.569444444
30,1,108,0.687962963,0.269444444
30,1,99,0.52962963,0.005555556
30,1,147,0.088888889,0.032407407
30,1,94,0.7,0.621296296
30,1,12,0.725925926,0.456481481
30,1,56,0.34537037,0.025925926
30,1,91,0.849074074,0.057407407
30,1,35,0.708333333,0.558333333
30,1,30,0.524074074,0.190740741
30,1,42,0.32962963,0.111111111
30,1,103,0.048148148,0.101851852
30,1,86,0.621296296,0.099074074
30,1,110,0.491666667,0.219444444
30,1,29,0.15,0.046296296
30,1,89,9.25926e-4,9.25926e-4
30,1,66,0.332407407,9.25926e-4
30,1,19,0.225,0.372222222
30,1,139,0.45,0.659259259
30,1,7,0.137962963,0.175
30,1,31,0.769444444,0.525
30,1,4,0.357407407,0.624074074
30,1,93,0.100925926,0.019444444
30,1,5,0.708333333,0.616666667
30,1,37,0.77037037,0.337962963
30,1,58,0.187962963,0.053703704
30,1,83,0.575,0.139814815
30,1,39,0.80648148099999994,0.612037037
30,1,84,0.524074074,0.214814815
30,1,119,0.415740741,0.075
30,1,24,0.2,0.812037037
30,1,113,0.6,0.053703704
30,1,67,0.208333333,0.022222222
30,1,17,0.667592593,9.25926e-4
30,1,54,9.25926e-4,0.035185185
30,1,141,0.161111111,0.037037037
30,1,132,0.419444444,0.822222222
30,1,46,0.258333333,0.083333333
30,1,16,0.574074074,0.1
30,1,135,0.67962963,0.171296296
30,1,64,0.864814815,0.773148148
30,1,100,0.083333333,0.022222222
30,1,80,0.528703704,0.100925926
30,1,95,0.153703704,9.25926e-4
30,1,63,0.082407407,0.146296296
30,1,121,0.949074074,0.87037037
30,1,70,0.417592593,0.689814815
30,1,61,0.794444444,0.787962963
30,1,52,0.359259259,0.317592593
30,1,120,0.887037037,0.956481481
30,1,140,0.655555556,0.143518519
30,1,106,0.503703704,0.52962963
30,1,49,0.667592593,0.735185185
30,1,57,0.162962963,0.052777778
30,1,50,0.135185185,0.067592593
30,1,44,0.15,0.182407407
30,1,90,9.25926e-4,9.25926e-4
30,1,145,0.860185185,0.728703704
30,1,134,0.099074074,0.168518519
30,1,38,0.128703704,0.055555556
30,1,127,0.793518519,0.823148148
30,1,14,0.863888889,0.112037037
30,1,18,0.751851852,0.12037037
30,1,77,0.816666667,0.175
30,1,148,0.667592593,0.312037037
30,1,55,0.747222222,0.060185185
30,1,122,0.575,0.057407407
30,1,96,0.094444444,9.25926e-4
30,1,73,0.077777778,0.580555556
30,1,59,0.318518519,0.5
30,1,21,9.25926e-4,9.25926e-4
30,1,104,9.25926e-4,0.006481481
30,1,43,0.577777778,0.536111111
30,1,45,0.925925926,0.435185185
30,1,79,0.533333333,0.19537037
30,1,15,0.344444444,0.673148148
30,1,41,0.763888889,0.565740741
30,1,27,0.80462963,0.285185185
30,1,8,0.565740741,0.388888889
30,1,131,0.69537037,0.2
30,1,51,0.082407407,9.25926e-4
30,1,123,0.067592593,0.152777778
30,1,109,0.762962963,0.617592593
30,1,76,0.635185185,0.462037037
30,1,146,0.169444444,0.034259259
30,1,97,0.173148148,9.25926e-4
30,1,53,0.102777778,9.25926e-4
30,1,26,0.180555556,9.25926e-4
30,1,138,0.044444444,0.443518519
30,1,133,0.17037037,0.535185185
30,1,82,0.303703704,0.07037037
30,1,60,0.287962963,0.185185185
30,1,47,0.541666667,0.006481481
30,1,129,0.653703704,0.675
30,2,135,0.605555556,0.290740741
30,2,32,0.182407407,0.200925926
30,2,126,0.708333333,0.647222222
30,2,11,0.576851852,0.537962963
30,2,141,0.234259259,9.25926e-4
30,2,81,0.593518519,0.631481481
30,2,28,0.575925926,0.365740741
30,2,40,0.503703704,0.509259259
30,2,101,0.667592593,0.703703704
30,2,36,0.27037037,0.686111111
30,2,15,0.100925926,0.107407407
30,2,64,0.884259259,0.885185185
30,2,29,9.25926e-4,9.25926e-4
30,2,103,0.011111111,9.25926e-4
30,2,136,0.358333333,0.525
30,2,35,0.573148148,0.553703704
30,2,30,0.499074074,0.324074074
30,2,5,0.555555556,0.6
30,2,65,0.626851852,0.678703704
30,2,123,0.119444444,9.25926e-4
31,1,13,0.953703704,0.773148148
31,1,108,0.881481481,0
31,1,25,0.558333333,0
31,1,135,0,0
31,1,43,0,0
31,1,140,0,0
31,1,56,0,0
31,1,68,0.589814815,0.584259259
31,1,70,0.108333333,0.538888889
31,1,96,0.039814815,0
31,1,64,0.511111111,0
31,1,123,0.603703704,0.598148148
31,1,99,0.999074074,0.680555556
31,1,117,0.781481481,0.74537037
31,1,81,0.612037037,0
31,1,27,0.55462963,0
31,1,59,0.248148148,0
31,1,39,0.675925926,0.55648148099999994
31,1,32,0,0.242592593
31,1,18,0.05462963,0.57037037
31,1,55,0.050925926,0
31,1,21,0.547222222,0
31,1,58,0.140740741,0
31,1,53,0.173148148,0
31,1,115,0,0.562037037
31,1,35,0.636111111,0
31,1,111,0.587962963,0
31,1,79,0.712037037,0.434259259
31,1,141,0,0
31,1,1,0,0.463888889
31,1,49,0.080555556,0
31,1,93,0.018518519,0
31,1,128,0.996296296,0
31,1,45,0.05,0
31,1,63,0.552777778,0.675925926
31,1,48,0.451851852,0.718518519
31,1,10,0,0
31,1,65,0.603703704,0
31,1,113,0.587037037,0.687962963
31,1,67,0,0
31,1,142,0,0
31,1,14,0.046296296,0
31,1,19,0.601851852,0
31,1,91,0.746296296,0.543518519
31,1,16,0.3,0
31,1,2,0,0
31,1,130,0.147222222,0
31,1,24,0.599074074,0.578703704
31,1,44,0.198148148,0.031481481
31,1,122,0.482407407,0
31,1,146,0,0
31,1,92,0,0
31,1,124,0.753703704,0.588888889
31,1,31,0.028703704,0.511111111
31,1,147,0,0
31,1,61,0.55,0.54537037
31,1,106,0.573148148,0.785185185
31,1,47,0.494444444,0.581481481
31,1,22,0.52962963,0
31,1,119,0.534259259,0.626851852
31,1,29,0,0
31,1,88,0.258333333,0.542592593
31,1,129,0.79537037,0.506481481
31,1,86,0.634259259,0
31,1,74,0.517592593,0
31,1,33,0.167592593,0.561111111
31,1,102,0,0
31,1,89,0,0
31,1,78,0.248148148,0.281481481
31,1,20,0.136111111,0.507407407
31,1,110,0.253703704,0.192592593
31,1,37,0,0
31,1,116,0.598148148,0.546296296
31,1,52,0.248148148,0
31,1,30,0.548148148,0
31,1,132,0.012037037,0
31,1,5,0.596296296,0
31,1,139,0,0.510185185
31,1,105,0,0
31,1,118,0.207407407,0
31,1,26,0.312037037,0.506481481
31,1,60,0.287962963,0
31,1,72,0.668518519,0
31,1,34,0.059259259,0
31,1,90,0.186111111,0.555555556
31,1,97,0.535185185,0
31,1,46,0.724074074,0
31,1,137,0,0
31,1,133,0,0
31,1,83,0.581481481,0
31,1,121,0.612962963,0.791666667
31,1,104,0.181481481,0.533333333
31,1,76,0.148148148,0.036111111
31,1,131,0.637037037,0.35
31,1,15,0.543518519,0.082407407
31,1,127,0.542592593,0.25
31,1,120,0.503703704,0.643518519
31,1,112,0.519444444,0.146296296
31,1,98,0.52962963,0
31,1,41,0.343518519,0
31,1,80,0.564814815,0
31,1,23,0,0
31,1,95,0.185185185,0
31,1,144,0.516666667,0.050925926
31,1,114,0.507407407,0.755555556
31,1,138,0,0
31,1,75,0.549074074,0
31,1,7,0.319444444,0.359259259
31,1,42,0.137962963,0
31,1,57,0.513888889,0
31,1,28,0.60462963,0.516666667
31,1,143,0.216666667,0
31,1,125,0.692592593,0.626851852
31,1,101,0.609259259,0.153703704
31,1,134,0,0.700925926
31,1,71,0,0.507407407
31,1,77,0.824074074,0
31,1,12,0.631481481,0.065740741
31,1,8,0.837037037,0.636111111
31,1,51,0.422222222,0.30462963
31,1,11,0.178703704,0
31,1,148,0.542592593,0
31,1,69,0.447222222,0
31,1,3,0,0
31,1,103,0.258333333,0
31,1,54,0,0.555555556
31,1,62,0,0.041666667
31,1,4,0.557407407,0.156481481
31,1,36,0.999074074,0.555555556
31,1,85,0,0
31,1,50,0,0
31,1,126,0.722222222,0
31,1,145,0.798148148,0
31,1,73,0.161111111,0.071296296
31,1,107,0.55,0
31,1,40,0.581481481,0.040740741
31,1,17,0.47962963,0
31,1,87,0.297222222,0
31,1,82,0.158333333,0
31,1,100,0.203703704,0
31,1,38,0,0
31,1,94,0.657407407,0
31,1,109,0.186111111,0
31,1,9,0.285185185,0
31,1,136,0,0
31,1,6,0.75462963,0.69537037
31,1,66,0.640740741,0.247222222
31,1,84,0.531481481,0
31,2,141,0.47962963,0
31,2,35,0.575,0
31,2,136,0,0
31,2,32,0,0
31,2,28,0.586111111,0.024074074
31,2,15,0.523148148,0
31,2,5,0.57037037,0.335185185
31,2,65,0.617592593,0.018518519
31,2,36,0.926851852,0.734259259
31,2,81,0.326851852,0.007407407
31,2,40,0.603703704,0
31,2,103,0.098148148,0.073148148
31,2,11,0,0
31,2,30,0.537037037,0.003703704
31,2,29,0,0
31,2,101,0.678703704,0.525
31,2,135,0.007407407,0
31,2,126,0.534259259,0
31,2,64,0.641666667,0
31,2,123,0.622222222,0.506481481
32,1,13,0.637037037,0.17037037
32,1,108,0.789814815,0.199074074
32,1,25,0.462037037,0.168518519
32,1,135,0.737037037,0.453703704
32,1,43,0.775,0.183333333
32,1,140,0.340740741,0.201851852
32,1,56,0.584259259,0.151851852
32,1,68,0.52037037,0.122222222
32,1,70,0.387037037,0.077777778
32,1,96,0.359259259,0.041666667
32,1,64,0.59537037,0.074074074
32,1,123,0.316666667,0.127777778
32,1,99,0.487037037,0.087962963
32,1,117,0.384259259,0.094444444
32,1,81,0.659259259,0.173148148
32,1,27,0.72962963,0.673148148
32,1,59,0.401851852,0.087037037
32,1,39,0.719444444,0.163888889
32,1,32,0.709259259,0.421296296
32,1,18,0.724074074,0.24537037
32,1,55,0.69537037,0.05
32,1,21,0.321296296,0
32,1,58,0.757407407,0.05462963
32,1,53,0.313888889,0
32,1,115,0.305555556,0
32,1,35,0.734259259,0.339814815
32,1,111,0.316666667,0
32,1,79,0.435185185,0.02037037
32,1,141,0.7,0.048148148
32,1,1,0.662037037,0.236111111
32,1,49,0.688888889,0.027777778
32,1,93,0.319444444,0.026851852
32,1,128,0.702777778,0.157407407
32,1,45,0.721296296,0.040740741
32,1,63,0.735185185,0.12962963
32,1,48,0.677777778,0.702777778
32,1,10,0.351851852,0.127777778
32,1,65,0.667592593,0.109259259
32,1,113,0.351851852,0.069444444
32,1,67,0.318518519,0.072222222
32,1,142,0.69537037,0.307407407
32,1,14,0.749074074,0.740740741
32,1,19,0.672222222,0.20462963
32,1,91,0.677777778,0.049074074
32,1,16,0.62037037,0.1
32,1,2,0.585185185,0.111111111
32,1,130,0.59537037,0.193518519
32,1,24,0.294444444,0.082407407
32,1,44,0.702777778,0.119444444
32,1,122,0.644444444,0.092592593
32,1,146,0.677777778,0.112962963
32,1,92,0.341666667,0.012037037
32,1,124,0.716666667,0.043518519
32,1,31,0.400925926,0.07962963
32,1,147,0.468518519,0.12962963
32,1,61,0.694444444,0.085185185
32,1,106,0.642592593,0.508333333
32,1,47,0.602777778,0.037962963
32,1,22,0.564814815,0.068518519
32,1,119,0.511111111,0.087037037
32,1,29,0.589814815,0.071296296
32,1,88,0.553703704,0.046296296
32,1,129,0.465740741,0.042592593
32,1,86,0.650925926,0.039814815
32,1,74,0.57962963,0.084259259
32,1,33,0.448148148,0.157407407
32,1,102,0.387037037,0.094444444
32,1,89,0.34537037,0.115740741
32,1,78,0.385185185,0.115740741
32,1,20,0.35,0.05462963
32,1,110,0.35,0.051851852
32,1,37,0.752777778,0.073148148
32,1,116,0.377777778,0.103703704
32,1,52,0.69351851900000006,0.067592593
32,1,30,0.525,0.137962963
32,1,132,0.684259259,0.632407407
32,1,5,0.649074074,0.459259259
32,1,139,0.678703704,0.649074074
32,1,105,0.388888889,0.146296296
32,1,118,0.607407407,0.150925926
32,1,26,0.394444444,0.071296296
32,1,60,0.415740741,0.033333333
32,1,72,0.358333333,0.030555556
32,1,34,0.691666667,0.756481481
32,1,90,0.344444444,0.097222222
32,1,97,0.365740741,0.122222222
32,1,46,0.47962963,0.103703704
32,1,137,0.631481481,0.762962963
32,1,133,0.665740741,0.70462963
32,1,83,0.338888889,0.113888889
32,1,121,0.287962963,0.083333333
32,1,104,0.317592593,0.060185185
32,1,76,0.303703704,0.081481481
32,1,131,0.680555556,0.542592593
32,1,15,0.725925926,0.05
32,1,127,0.511111111,0.061111111
32,1,120,0.299074074,0.088888889
32,1,112,0.638888889,0.05
32,1,98,0.577777778,0.047222222
32,1,41,0.523148148,0.075
32,1,80,0.646296296,0.07962963
32,1,23,0.55648148099999994,0.097222222
32,1,95,0.49537037,0
32,1,144,0.650925926,0.034259259
32,1,114,0.458333333,0
32,1,138,0.635185185,0.635185185
32,1,75,0.507407407,0.664814815
32,1,7,0.353703704,0
32,1,42,0.447222222,0.07037037
32,1,57,0.385185185,0
32,1,28,0.682407407,0.732407407
32,1,143,0.607407407,0.156481481
32,1,125,0.613888889,0.088888889
32,1,101,0.284259259,0.066666667
32,1,134,0.396296296,0.171296296
32,1,71,0.617592593,0.771296296
32,1,77,0.357407407,0.182407407
32,1,12,0.69351851900000006,0.500925926
32,1,8,0.575,0.093518519
32,1,51,0.397222222,0.143518519
32,1,11,0.612037037,0.138888889
32,1,148,0.692592593,0.097222222
32,1,69,0.3,0.052777778
32,1,3,0.555555556,0.034259259
32,1,103,0.3,0.051851852
32,1,54,0.546296296,0.040740741
32,1,62,0.437037037,0.047222222
32,1,4,0.613888889,0.126851852
32,1,36,0.522222222,0.10462963
32,1,85,0.326851852,0.016666667
32,1,50,0.68148148099999994,0
32,1,126,0.590740741,0.416666667
32,1,145,0.580555556,0.011111111
32,1,73,0.340740741,9.25926e-4
32,1,107,0.635185185,0.725
32,1,40,0.592592593,0.031481481
32,1,17,0.458333333,0.022222222
32,1,87,0.294444444,0.032407407
32,1,82,0.565740741,0.040740741
32,1,100,0.288888889,0.011111111
32,1,38,0.628703704,0.758333333
32,1,94,0.675,0.763888889
32,1,109,0.325925926,0.028703704
32,1,9,0.65,0.724074074
32,1,136,0.428703704,0.075
32,1,6,0.483333333,0.062037037
32,1,66,0.338888889,0.05462963
32,1,84,0.330555556,0.041666667
32,2,141,0.137962963,0.082407407
32,2,35,0.714814815,0.151851852
32,2,136,0.503703704,0.188888889
32,2,32,0.711111111,0.607407407
32,2,28,0.813888889,0.705555556
32,2,15,0.499074074,0.222222222
32,2,5,0.707407407,0.659259259
32,2,65,0.176851852,0.113888889
32,2,36,0.181481481,0.023148148
32,2,81,0.148148148,0.016666667
32,2,40,0.140740741,0.031481481
32,2,103,0.125925926,0.036111111
32,2,11,0.062962963,0.039814815
32,2,30,0.555555556,0.027777778
32,2,29,0.100925926,0.050925926
32,2,101,0.100925926,0.097222222
32,2,135,0.608333333,0.558333333
32,2,126,0.603703704,0.443518519
32,2,64,0.32962963,0.227777778
32,2,123,0.193518519,0.172222222
33,1,31,0.583333333,0.110185185
33,1,80,0.433333333,0.14537037
33,1,117,0.788888889,0.935185185
33,1,133,0.111111111,0.497222222
33,1,8,0.79537037,0.607407407
33,1,146,0.013888889,0.125925926
33,1,79,0.465740741,0.263888889
33,1,141,0.227777778,0.057407407
33,1,85,0.321296296,0.061111111
33,1,6,0.598148148,0.65462963
33,1,96,0.475,0.6
33,1,45,0.492592593,0.221296296
33,1,148,0.603703704,0.494444444
33,1,124,0.713888889,0.856481481
33,1,143,0.161111111,0.018518519
33,1,51,0.493518519,0.500925926
33,1,50,0.525925926,0.340740741
33,1,75,0.551851852,0.502777778
33,1,116,0.400925926,0.694444444
33,1,15,0.258333333,0.552777778
33,1,98,0.616666667,0.372222222
33,1,53,0.471296296,0.500925926
33,1,81,0.577777778,0.732407407
33,1,49,0.535185185,0.081481481
33,1,147,0.615740741,0.600925926
33,1,2,0.602777778,0
33,1,52,0.312962963,0
33,1,139,9.25926e-4,0.030555556
33,1,27,0.22962963,0.075
33,1,73,0.575,0.063888889
33,1,68,0.721296296,0.496296296
33,1,57,0.521296296,0
33,1,130,0.124074074,0.125925926
33,1,13,0.44537037,0.930555556
33,1,58,0.496296296,0
33,1,138,0.064814815,0.196296296
33,1,119,0.803703704,0.665740741
33,1,46,0.566666667,0.022222222
33,1,115,0.294444444,0.558333333
33,1,97,0.599074074,0.706481481
33,1,140,0,0.162037037
33,1,110,0.592592593,0.052777778
33,1,136,0.164814815,0.006481481
33,1,93,0.353703704,0
33,1,94,0.739814815,0.394444444
33,1,129,0.842592593,0.809259259
33,1,12,0.938888889,0.499074074
33,1,114,0.636111111,0.740740741
33,1,67,0.539814815,0.584259259
33,1,23,0.5,0.060185185
33,1,76,0.549074074,0.017592593
33,1,92,0.305555556,0.015740741
33,1,25,0.609259259,0.5
33,1,54,0.39537037,0.598148148
33,1,77,0.55462963,0.161111111
33,1,29,0.848148148,0.56851851900000006
33,1,10,0.608333333,0.112037037
33,1,131,0.587037037,0.034259259
33,1,35,0.130555556,0.006481481
33,1,103,0.497222222,0.203703704
33,1,9,0.623148148,0.394444444
33,1,87,0.35,0.796296296
33,1,128,0.686111111,0.493518519
33,1,16,0.369444444,0.006481481
33,1,20,0.708333333,0.284259259
33,1,5,0.602777778,0.128703704
33,1,36,0.553703704,0.184259259
33,1,64,0.599074074,0.363888889
33,1,99,0.40462963,0.726851852
33,1,137,0.034259259,0.002777778
33,1,121,0.486111111,0.64537037
33,1,106,0.493518519,0.225925926
33,1,40,0.560185185,0.037037037
33,1,61,0.561111111,0.601851852
33,1,134,0.169444444,0.019444444
33,1,44,0.381481481,0.577777778
33,1,145,0.549074074,0.743518519
33,1,135,0.549074074,0.071296296
33,1,78,0.499074074,0
33,1,90,0.498148148,0.051851852
33,1,70,0.567592593,0.017592593
33,1,71,0.540740741,0.613888889
33,1,41,0.617592593,0.592592593
33,1,38,0.038888889,0.064814815
33,1,69,0.663888889,0.22037037
33,1,66,0.64537037,0.705555556
33,1,65,0.84537037,0.996296296
33,1,47,0.588888889,0.089814815
33,1,4,0.398148148,0.342592593
33,1,101,0.710185185,0.172222222
33,1,132,0.069444444,0
33,1,28,0.574074074,0.319444444
33,1,18,0.401851852,0.514814815
33,1,3,0.423148148,0.50462963
33,1,102,0.339814815,0.003703704
33,1,33,0.72962963,0.975925926
33,1,91,0.709259259,0.494444444
33,1,11,0.217592593,0.00462963
33,1,72,0.423148148,0.876851852
33,1,126,0.639814815,0.496296296
33,1,17,0.537037037,0.107407407
33,1,26,0.166666667,0.502777778
33,1,48,0.655555556,0.032407407
33,1,39,0.567592593,0.05462963
33,1,42,0.411111111,0.087037037
33,1,108,0.500925926,0.119444444
33,1,112,0.549074074,0.069444444
33,1,59,0.525925926,0.306481481
33,1,60,0.724074074,0.252777778
33,1,34,0.125925926,0.588888889
33,1,19,0.008333333,0.134259259
33,1,43,0.610185185,0
33,1,7,0.494444444,0
33,1,127,0.561111111,0.997222222
33,1,144,0.282407407,0
33,1,123,0.176851852,0.572222222
33,1,104,0.208333333,0.022222222
33,1,82,0.319444444,0.05462963
33,1,107,0.683333333,0.544444444
33,1,22,0.501851852,0.090740741
33,1,111,0.325,0.242592593
33,1,89,0.368518519,0.494444444
33,1,32,0.543518519,0.515740741
33,1,113,0.560185185,0.173148148
33,1,88,0.623148148,0.55648148099999994
33,1,105,0.248148148,0.272222222
33,1,63,0.594444444,0.68148148099999994
33,1,56,0.614814815,0.488888889
33,1,125,0.712962963,0.888888889
33,1,142,0.062962963,0.505555556
33,1,55,0.822222222,0.102777778
33,1,118,0.543518519,0.109259259
33,1,83,0.492592593,0.111111111
33,1,62,0.22037037,0.600925926
33,1,100,0.62962963,0.167592593
33,1,120,0.668518519,0.669444444
33,1,14,0.5,0.146296296
33,1,84,0.600925926,0.322222222
33,1,95,0.56851851900000006,0
33,1,21,0.584259259,0
33,1,37,0.497222222,0.217592593
33,1,1,0.011111111,0.014814815
33,1,30,0.908333333,0.342592593
33,1,74,0.372222222,0.494444444
33,1,122,0.375925926,0.42037037
33,1,109,0.574074074,0.175925926
33,1,86,0.727777778,0.5
33,1,24,0.572222222,0.54537037
33,2,65,0.622222222,0.999074074
33,2,15,0.139814815,0.562037037
33,2,141,0.061111111,0.012037037
33,2,29,0.717592593,0.721296296
33,2,123,0.527777778,0.511111111
33,2,36,0.110185185,0.087037037
33,2,35,0.110185185,0.077777778
33,2,81,0,0.003703704
33,2,136,0.024074074,0.02037037
33,2,64,0.505555556,0.663888889
33,2,126,0.650925926,0.49537037
33,2,135,0.135185185,0.162037037
33,2,28,0.49537037,0.113888889
33,2,40,0.162037037,0.016666667
33,2,32,0.198148148,0.599074074
33,2,5,0.569444444,0.49537037
33,2,101,0.497222222,0.54537037
33,2,103,0.415740741,0.007407407
33,2,11,0.27962963,0
33,2,30,0.680555556,0.696296296
